first_name,last_name,full_name,department,organization,country,leader,times_cited,team_id,position,api_name
Seifedine,Kadry,"Seifedine, Kadry",Fac Sci,Beirut Arab Univ,Lebanon,"Aman, Singh",3,2613,other,Seifedine
Yunyoung,Nam,"Yunyoung, Nam",Comp Sci & Engn,Soonchunhyang Univ,Korea,"Aman, Singh",3,2613,last,Yunyoung
Oliver,Amft,"Oliver, Amft",Chair Digital Hlth,FAU Erlangen Nurnberg,Germany,"Oliver, Amft",0,2619,"first, leader",Oliver
Luis Ignacio,Lopera Gonzalez,"Luis Ignacio, Lopera Gonzalez",Chair Digital Hlth,FAU Erlangen Nurnberg,Germany,"Oliver, Amft",0,2619,other,Luis
Paul,Lukowicz,"Paul, Lukowicz",Kaiserslautern,DFKI Kaiserslautern,Germany,"Oliver, Amft",0,2619,other,Paul
Sizhen,Bian,"Sizhen, Bian",Kaiserslautern,DFKI Kaiserslautern,Germany,"Oliver, Amft",0,2619,other,Sizhen
Paul,Burggraf,"Paul, Burggraf",Chennai,Thryve,India,"Oliver, Amft",0,2619,last,Paul
Anthony D,Harries,"Anthony D, Harries",Paris,Int Union TB & Lung Dis,France,"Anthony D, Harries",1,2620,"first, leader",Anthony
Selma Dar,Berger,"Selma Dar, Berger",Paris,Int Union TB & Lung Dis,France,"Anthony D, Harries",1,2620,other,Selma
Srinath,Satyanarayana,"Srinath, Satyanarayana",Paris,Int Union TB & Lung Dis,France,"Anthony D, Harries",1,2620,other,Srinath
Pruthu,Thekkur,"Pruthu, Thekkur",Paris,Int Union TB & Lung Dis,France,"Anthony D, Harries",1,2620,other,Pruthu
"Ajay M, V",Kumar,"Ajay M, V, Kumar",Paris,Int Union TB & Lung Dis,France,"Anthony D, Harries",1,2620,other,Ajay
Anthony D,Harries,"Anthony D, Harries",Keppel St,London Sch Hyg & Trop Med,England,"Anthony D, Harries",1,2620,leader,Anthony
Srinath,Satyanarayana,"Srinath, Satyanarayana",South East Asia Off,Int Union TB & Lung Dis,India,"Anthony D, Harries",1,2620,other,Srinath
Pruthu,Thekkur,"Pruthu, Thekkur",South East Asia Off,Int Union TB & Lung Dis,India,"Anthony D, Harries",1,2620,other,Pruthu
"Ajay M, V",Kumar,"Ajay M, V, Kumar",South East Asia Off,Int Union TB & Lung Dis,India,"Anthony D, Harries",1,2620,other,Ajay
"Ajay M, V",Kumar,"Ajay M, V, Kumar",Yenepoya Med Coll,Yenepoya Deemed Be Univ,India,"Anthony D, Harries",1,2620,last,Ajay
Henu Kumar,Verma,"Henu Kumar, Verma",Inst Expt Endocrinol & Oncol,CNR,Italy,"L V K S, Bhaskar",6,2621,first,Henu
Neha,Merchant,"Neha, Merchant",Winship Canc Inst,Emory Univ,USA,"L V K S, Bhaskar",6,2621,other,Neha
Manish Kumar,Verma,"Manish Kumar, Verma",Biochem,GSVM Med Coll,India,"L V K S, Bhaskar",6,2621,other,Manish
Anand Narayan,Singh,"Anand Narayan, Singh",Biochem,GSVM Med Coll,India,"L V K S, Bhaskar",6,2621,other,Anand
Cansu Ilke,Kuru,"Cansu Ilke, Kuru",Fac Sci,Ege Univ,Turkey,"L V K S, Bhaskar",6,2621,other,Cansu
Cansu Ilke,Kuru,"Cansu Ilke, Kuru",Izmir,Buca Municipal Kizilcullu Sci & Art Ctr,Turkey,"L V K S, Bhaskar",6,2621,other,Cansu
Fulden,Ulucan,"Fulden, Ulucan",Bioengn,Ege Univ,Turkey,"L V K S, Bhaskar",6,2621,other,Fulden
Poonam,Verma,"Poonam, Verma",Biotechnol,IFTM Univ,India,"L V K S, Bhaskar",6,2621,other,Poonam
Antaripa,Bhattacharya,"Antaripa, Bhattacharya",Mol Med & Med Biotechnol,Univ Naples Federico II,Italy,"L V K S, Bhaskar",6,2621,other,Antaripa
L V K S,Bhaskar,"L V K S, Bhaskar",Zool,Guru Ghasidas Univ,India,"L V K S, Bhaskar",6,2621,"last, leader",Bhaskar
Vedat Suat,Erturk,"Vedat Suat, Erturk",Math,Ondokuz Mayis Univ,Turkey,"Pushpendra, Kumar",10,2626,first,Vedat
Pushpendra,Kumar,"Pushpendra, Kumar",Sch Basic & Appl Sci,Cent Univ Punjab,India,"Pushpendra, Kumar",10,2626,"last, leader",Pushpendra
Durga Prasad,Kavadi,"Durga Prasad, Kavadi",Informat Technol,BV Raju Inst Technol,India,"Rizwan, Patan",6,2628,first,Durga
Rizwan,Patan,"Rizwan, Patan",Comp Sci & Engn,Velagapudi Ramakrishna Siddhartha Engn Coll,India,"Rizwan, Patan",6,2628,leader,Rizwan
Manikandan,Ramachandran,"Manikandan, Ramachandran",Sch Comp,SASTRA Deemed Univ,India,"Rizwan, Patan",6,2628,other,Manikandan
Amir H,Gandomi,"Amir H, Gandomi",Fac Engn & Informat Technol,Univ Technol Sydney,Australia,"Rizwan, Patan",6,2628,last,Amir
Sachin,Kumar,"Sachin, Kumar",Math,Govt MGM PG Coll,India,"Sachin, Kumar",7,2629,"first, leader",Sachin
Jinde,Cao,"Jinde, Cao",Sch Math,Southeast Univ,China,"Sachin, Kumar",7,2629,other,Jinde
Mahmoud,Abdel Aty,"Mahmoud, Abdel Aty",Fac Sci,Sohag Univ,Egypt,"Sachin, Kumar",7,2629,last,Mahmoud
Samuel,Lalmuanawma,"Samuel, Lalmuanawma",Math & Comp Sci,Mizoram Univ,India,"Samuel, Lalmuanawma",44,2630,"first, leader",Samuel
Jamal,Hussain,"Jamal, Hussain",Math & Comp Sci,Mizoram Univ,India,"Samuel, Lalmuanawma",44,2630,other,Jamal
Lalrinfela,Chhakchhuak,"Lalrinfela, Chhakchhuak",Comp,Univ York,England,"Samuel, Lalmuanawma",44,2630,last,Lalrinfela
Kankan,Sarkar,"Kankan, Sarkar",Math,Malda Coll,India,"Subhas, Khajanchi",51,2634,first,Kankan
Subhas,Khajanchi,"Subhas, Khajanchi",Math,Presidency Univ,India,"Subhas, Khajanchi",51,2634,leader,Subhas
Juan J,Nieto,"Juan J, Nieto",Inst Matemat,Univ Santiago de Compostela,Spain,"Subhas, Khajanchi",51,2634,last,Juan
Vyom,Sharma,"Vyom, Sharma",Spinal Cord Injury Ctr,Mil Hosp Kirkee,India,"Narinder, Kumar",0,2641,first,Vyom
Narinder,Kumar,"Narinder, Kumar",Orthopaed,Medanta Hosp,India,"Narinder, Kumar",0,2641,leader,Narinder
Bhawna,Gupta,"Bhawna, Gupta",Melbourne,Torrens Univ,Australia,"Narinder, Kumar",0,2641,other,Bhawna
Akanksha,Mahajan,"Akanksha, Mahajan",Melbourne,Monash Univ,Australia,"Narinder, Kumar",0,2641,last,Akanksha
Gagan Deep,Sharma,"Gagan Deep, Sharma",Univ Sch Management Studies,Guru Gobind Singh Indraprastha Univ,India,"Asha, Thomas",8,2642,first,Gagan
Asha,Thomas,"Asha, Thomas",Sect 5,Jagan Inst Management Studies,India,"Asha, Thomas",8,2642,leader,Asha
Justin,Paul,"Justin, Paul",San Juan,Univ Puerto Rico,USA,"Asha, Thomas",8,2642,last,Justin
Suman P N,Rao,"Suman P N, Rao",Neonatol,St Johns Med Coll Hosp,India,"Suman P N, Rao",1,2646,"first, leader",Suman
Y N,Prashantha,"Y N, Prashantha",Neonatol,St Johns Med Coll Hosp,India,"Suman P N, Rao",1,2646,other,Prashantha
Nicole,Minckas,"Nicole, Minckas",Inst Global Hlth,UCL,England,"Suman P N, Rao",1,2646,other,Nicole
Melissa M,Medvedev,"Melissa M, Medvedev",Pediat,Univ Calif San Francisco,USA,"Suman P N, Rao",1,2646,other,Melissa
Melissa M,Medvedev,"Melissa M, Medvedev",Maternal Adolescent Reprod & Child Hlth MARCH Ctr,London Sch Hyg & Trop Med,England,"Suman P N, Rao",1,2646,other,Melissa
Helen,Brotherton,"Helen, Brotherton",Maternal Adolescent Reprod & Child Hlth MARCH Ctr,London Sch Hyg & Trop Med,England,"Suman P N, Rao",1,2646,other,Helen
Eric O,Ohuma,"Eric O, Ohuma",Maternal Adolescent Reprod & Child Hlth MARCH Ctr,London Sch Hyg & Trop Med,England,"Suman P N, Rao",1,2646,other,Eric
Joy E,Lawn,"Joy E, Lawn",Maternal Adolescent Reprod & Child Hlth MARCH Ctr,London Sch Hyg & Trop Med,England,"Suman P N, Rao",1,2646,other,Joy
David,Gathara,"David, Gathara",Wellcome Trust Res Program,Kenya Govt Med Res Ctr,Kenya,"Suman P N, Rao",1,2646,other,David
Abiy,Seifu Estifanos,"Abiy, Seifu Estifanos",Sch Publ Hlth,Addis Ababa Univ,Ethiopia,"Suman P N, Rao",1,2646,other,Abiy
Alfrida Camelia,Silitonga,"Alfrida Camelia, Silitonga",Country Off Indonesia,WHO,Indonesia,"Suman P N, Rao",1,2646,other,Alfrida
Arun Singh,Jadaun,"Arun Singh, Jadaun",Ctr Hlth Res & Dev,Soc Appl Studies,India,"Suman P N, Rao",1,2646,other,Arun
Ebunoluwa A,Adejuyigbe,"Ebunoluwa A, Adejuyigbe",Pediat & Child Hlth,Obafemi Awolowo Univ,Nigeria,"Suman P N, Rao",1,2646,other,Ebunoluwa
Helen,Brotherton,"Helen, Brotherton",Med Res Council Unit Gambia,London Sch Hyg & Trop Med,Gambia,"Suman P N, Rao",1,2646,other,Helen
Abdou,Gai,"Abdou, Gai",Med Res Council Unit Gambia,London Sch Hyg & Trop Med,Gambia,"Suman P N, Rao",1,2646,other,Abdou
Sugandha,Arya,"Sugandha, Arya",Pediat,Vardhman Mahavir Med Coll,India,"Suman P N, Rao",1,2646,other,Sugandha
Rani,Gera,"Rani, Gera",Pediat,Vardhman Mahavir Med Coll,India,"Suman P N, Rao",1,2646,other,Rani
Nicole,Minckas,"Nicole, Minckas",New Delhi,Safdarjang Hosp,India,"Suman P N, Rao",1,2646,other,Nicole
"Chinyere, V",Ezeaka,"Chinyere, V, Ezeaka",Pediat,Univ Lagos,Nigeria,"Suman P N, Rao",1,2646,other,"Chinyere,"
"Chinyere, V",Ezeaka,"Chinyere, V, Ezeaka",Teaching Hosp,Lagos State Univ,Nigeria,"Suman P N, Rao",1,2646,other,"Chinyere,"
Abebe Gebremariam,Gobezayehu,"Abebe Gebremariam, Gobezayehu",Addis Ababa,Emory Univ Ethiopia,Ethiopia,"Suman P N, Rao",1,2646,other,Abebe
Lamesgin,Alamineh,"Lamesgin, Alamineh",Addis Ababa,Emory Univ Ethiopia,Ethiopia,"Suman P N, Rao",1,2646,other,Lamesgin
Queen,Dube,"Queen, Dube",Coll Med,Univ Malawi,Malawi,"Suman P N, Rao",1,2646,other,Queen
Elizabeth,Molyneux,"Elizabeth, Molyneux",Coll Med,Univ Malawi,Malawi,"Suman P N, Rao",1,2646,other,Elizabeth
Queen,Dube,"Queen, Dube",Blantyre,Queen Elizabeth Cent Hosp,Malawi,"Suman P N, Rao",1,2646,other,Queen
Aarti,Kumar,"Aarti, Kumar",Lucknow,Community Empowerment Lab,India,"Suman P N, Rao",1,2646,other,Aarti
Helga,Naburi,"Helga, Naburi",Pediat & Child Hlth,Muhimbili Univ Hlth & Allied Sci,Tanzania,"Suman P N, Rao",1,2646,other,Helga
Msandeni,Chiume,"Msandeni, Chiume",Pediat,Kamuzu Cent Hosp,Malawi,"Suman P N, Rao",1,2646,other,Msandeni
Victor,Tumukunde,"Victor, Tumukunde",Med Res Council,Uganda Virus Res Inst,Uganda,"Suman P N, Rao",1,2646,other,Victor
Victor,Tumukunde,"Victor, Tumukunde",Uganda Res Unit,London Sch Hyg & Trop Med,Uganda,"Suman P N, Rao",1,2646,other,Victor
Araya Abrha,Medhanyie,"Araya Abrha, Medhanyie",Coll Hlth Sci,Mekelle Univ,Ethiopia,"Suman P N, Rao",1,2646,other,Araya
Amanuel,Hadgu,"Amanuel, Hadgu",Coll Hlth Sci,Mekelle Univ,Ethiopia,"Suman P N, Rao",1,2646,other,Amanuel
Gyikua,Plange Rhule,"Gyikua, Plange Rhule",Sch Med & Dent,Kwame Nkrumah Univ Sci & Technol,Ghana,"Suman P N, Rao",1,2646,other,Gyikua
Josephine,Shabini,"Josephine, Shabini",Bagamoyo Res & Training Ctr,Ifakara Hlth Inst,Tanzania,"Suman P N, Rao",1,2646,other,Josephine
Henok,Tadele,"Henok, Tadele",Pediat & Child Hlth,Addis Ababa Univ,Ethiopia,"Suman P N, Rao",1,2646,other,Henok
Fitsum,WGebriel,"Fitsum, WGebriel",Hawassa,Hawassa Univ,Ethiopia,"Suman P N, Rao",1,2646,other,Fitsum
Rajesh,Mehta,"Rajesh, Mehta",Reg Off,WHO,India,"Suman P N, Rao",1,2646,last,Rajesh
Said Ali,Hassan,"Said Ali, Hassan",Fac Comp & Artificial Intelligence,Cairo Univ,Egypt,"Ali Wagdy, Mohamed",0,2654,first,Said
Khalid,Alnowibet,"Khalid, Alnowibet",Coll Sci,King Saud Univ,Arabia,"Ali Wagdy, Mohamed",0,2654,other,Khalid
Prachi,Agrawal,"Prachi, Agrawal",Math & Sci Comp,Natl Inst Technol Hamirpur,India,"Ali Wagdy, Mohamed",0,2654,other,Prachi
Ali Wagdy,Mohamed,"Ali Wagdy, Mohamed",Fac Grad Studies Stat Res,Cairo Univ,Egypt,"Ali Wagdy, Mohamed",0,2654,leader,Ali
Ali Wagdy,Mohamed,"Ali Wagdy, Mohamed",Wireless Intelligent Networks Ctr WINC,Nile Univ,Egypt,"Ali Wagdy, Mohamed",0,2654,"last, leader",Ali
Rupkumar,Mahapatra,"Rupkumar, Mahapatra",Appl Math Oceanol & Comp Programming,Vidyasagar Univ,India,"Jeong Gon, Lee",0,2655,first,Rupkumar
Madhumangal,Pal,"Madhumangal, Pal",Appl Math Oceanol & Comp Programming,Vidyasagar Univ,India,"Jeong Gon, Lee",0,2655,other,Madhumangal
Sovan,Samanta,"Sovan, Samanta",Math,Tamralipta Mahavidyalaya,India,"Jeong Gon, Lee",0,2655,other,Sovan
Jeong Gon,Lee,"Jeong Gon, Lee",Div Appl Math,Wonkwang Univ,Korea,"Jeong Gon, Lee",0,2655,leader,Jeong
Shah Khalid,Khan,"Shah Khalid, Khan",Sch Engn,RMIT Univ,Australia,"Jeong Gon, Lee",0,2655,other,Shah
Usman,Naseem,"Usman, Naseem",Sch Comp Sci,Univ Sydney,Australia,"Jeong Gon, Lee",0,2655,other,Usman
Robin Singh,Bhadoria,"Robin Singh, Bhadoria",Comp Sci & Engn,Birla Inst Appl Sci BIAS,India,"Jeong Gon, Lee",0,2655,last,Robin
Mumtarin Jannat,Oishee,"Mumtarin Jannat, Oishee",Dhaka,Gonoshasthaya RNA Mol Diagnost & Res Ctr,Bangladesh,"Mainul, Haque",0,2656,first,Mumtarin
Tamanna,Ali,"Tamanna, Ali",Dhaka,Gonoshasthaya RNA Mol Diagnost & Res Ctr,Bangladesh,"Mainul, Haque",0,2656,other,Tamanna
Nowshin,Jahan,"Nowshin, Jahan",Dhaka,Gonoshasthaya RNA Mol Diagnost & Res Ctr,Bangladesh,"Mainul, Haque",0,2656,other,Nowshin
Shahad Saif,Khandker,"Shahad Saif, Khandker",Dhaka,Gonoshasthaya RNA Mol Diagnost & Res Ctr,Bangladesh,"Mainul, Haque",0,2656,other,Shahad
Md Ahsanul,Haq,"Md Ahsanul, Haq",Dhaka,Gonoshasthaya RNA Mol Diagnost & Res Ctr,Bangladesh,"Mainul, Haque",0,2656,other,Md
Mohib Ullah,Khondoker,"Mohib Ullah, Khondoker",Dhaka 1344,Gonoshasthaya Samaj Vittik Med Coll,Bangladesh,"Mainul, Haque",0,2656,other,Mohib
Bijon Kumar,Sil,"Bijon Kumar, Sil",Dhaka 1344,Gono Bishwabidyalay,Bangladesh,"Mainul, Haque",0,2656,other,Bijon
Halyna,Lugova,"Halyna, Lugova",Fac Med & Def Hlth,Natl Def Univ Malaysia,Malaysia,"Mainul, Haque",0,2656,other,Halyna
Ambigga,Krishnapillai,"Ambigga, Krishnapillai",Fac Med & Def Hlth,Natl Def Univ Malaysia,Malaysia,"Mainul, Haque",0,2656,other,Ambigga
Abdullahi Rabiu,Abubakar,"Abdullahi Rabiu, Abubakar",Fac Pharmaceut Sci,Bayero Univ,Nigeria,"Mainul, Haque",0,2656,other,Abdullahi
Santosh,Kumar,"Santosh, Kumar",Periodontol & Implantol,Karnavati Univ,India,"Mainul, Haque",0,2656,other,Santosh
Mainul,Haque,"Mainul, Haque",Unit Pharmacol,Univ Pertahanan Nasl Malaysia,Malaysia,"Mainul, Haque",0,2656,leader,Mainul
Mohd Raeed,Jamiruddin,"Mohd Raeed, Jamiruddin",Pharm,BRAC Univ,Bangladesh,"Mainul, Haque",0,2656,other,Mohd
Nihad,Adnan,"Nihad, Adnan",Microbiol,Jahangirnagar Univ,Bangladesh,"Mainul, Haque",0,2656,last,Nihad
Nandeeta,Samad,"Nandeeta, Samad",Publ Hlth,North South Univ,Bangladesh,"Mainul, Haque",1,2661,first,Nandeeta
Temitayo Eniola,Sodunke,"Temitayo Eniola, Sodunke",Anat,Univ Ilorin,Nigeria,"Mainul, Haque",1,2661,other,Temitayo
Abdullahi Rabiu,Abubakar,"Abdullahi Rabiu, Abubakar",Fac Pharmaceut Sci,Bayero Univ,Nigeria,"Mainul, Haque",1,2661,other,Abdullahi
Iffat,Jahan,"Iffat, Jahan",Physiol,Eastern Med Coll,Bangladesh,"Mainul, Haque",1,2661,other,Iffat
Paras,Sharma,"Paras, Sharma",Pharmacognosy,BVM Coll Pharm,India,"Mainul, Haque",1,2661,other,Paras
Salequl,Islam,"Salequl, Islam",Microbiol,Jahangirnagar Univ,Bangladesh,"Mainul, Haque",1,2661,other,Salequl
Siddhartha,Dutta,"Siddhartha, Dutta",Pharmacol,All India Inst Med Sci,India,"Mainul, Haque",1,2661,other,Siddhartha
Mainul,Haque,"Mainul, Haque",Natl Def Univ Malaysia,Univ Pertahanan Nas Malaysia,Malaysia,"Mainul, Haque",1,2661,"last, leader",Mainul
Abdulaziz,Attaallah,"Abdulaziz, Attaallah",Fac Comp & Informat Technol,King Abdulaziz Univ,Arabia,"Alka, Agrawal",0,2665,first,Abdulaziz
Sabita,Khatri,"Sabita, Khatri",Informat Technol,Babasaheb Bhimrao Ambedkar Univ,India,"Alka, Agrawal",0,2665,other,Sabita
Mohd,Nadeem,"Mohd, Nadeem",Informat Technol,Babasaheb Bhimrao Ambedkar Univ,India,"Alka, Agrawal",0,2665,other,Mohd
Syed Anas,Ansar,"Syed Anas, Ansar",Informat Technol,Babasaheb Bhimrao Ambedkar Univ,India,"Alka, Agrawal",0,2665,other,Syed
Abhishek Kumar,Pandey,"Abhishek Kumar, Pandey",Informat Technol,Babasaheb Bhimrao Ambedkar Univ,India,"Alka, Agrawal",0,2665,other,Abhishek
Alka,Agrawal,"Alka, Agrawal",Informat Technol,Babasaheb Bhimrao Ambedkar Univ,India,"Alka, Agrawal",0,2665,"last, leader",Alka
Prasantha Bharathi,Dhandapani,"Prasantha Bharathi, Dhandapani",Math,Sri Ramakrishna Mission Vidyalaya Coll Arts & Sci,India,"Dumitru, Baleanu",0,2666,first,Prasantha
Jayakumar,Thippan,"Jayakumar, Thippan",Math,Sri Ramakrishna Mission Vidyalaya Coll Arts & Sci,India,"Dumitru, Baleanu",0,2666,other,Jayakumar
Vinoth,Sivakumar,"Vinoth, Sivakumar",Math,Sri Ramakrishna Mission Vidyalaya Coll Arts & Sci,India,"Dumitru, Baleanu",0,2666,other,Vinoth
Dumitru,Baleanu,"Dumitru, Baleanu",Math,Cankaya Univ,Turkey,"Dumitru, Baleanu",0,2666,leader,Dumitru
Dumitru,Baleanu,"Dumitru, Baleanu",Magurele,Inst Space Sci,Romania,"Dumitru, Baleanu",0,2666,leader,Dumitru
Dumitru,Baleanu,"Dumitru, Baleanu",China Med Univ Hosp,China Med Univ,Taiwan,"Dumitru, Baleanu",0,2666,"last, leader",Dumitru
Geetanjali,Rathee,"Geetanjali, Rathee",Comp Sci & Engn,Jaypee Univ Informat Technol,India,"Atif, Alamri",0,2668,first,Geetanjali
Sahil,Garg,"Sahil, Garg",Elect Engn,Univ Quebec,Canada,"Atif, Alamri",0,2668,other,Sahil
Georges,Kaddoum,"Georges, Kaddoum",Elect Engn,Univ Quebec,Canada,"Atif, Alamri",0,2668,other,Georges
Yulei,Wu,"Yulei, Wu",Coll Engn Math & Phys Sci,Univ Exeter,England,"Atif, Alamri",0,2668,other,Yulei
Sahil,Garg,"Sahil, Garg",Sch Comp Sci & Robot,Natl Res Tomsk Polytech Univ TPU,Russia,"Atif, Alamri",0,2668,other,Sahil
Dushantha Nalin K,Jayakody,"Dushantha Nalin K, Jayakody",Sch Comp Sci & Robot,Natl Res Tomsk Polytech Univ TPU,Russia,"Atif, Alamri",0,2668,other,Dushantha
Dushantha Nalin K,Jayakody,"Dushantha Nalin K, Jayakody",Fac Engn & Technol,Ctr Telecommun Res,Lanka,"Atif, Alamri",0,2668,other,Dushantha
Atif,Alamri,"Atif, Alamri",Coll Comp & Informat Sci,King Saud Univ,Arabia,"Atif, Alamri",0,2668,"last, leader",Atif
Jagadeesha R,Bhat,"Jagadeesha R, Bhat",Mangalore 575028,St Joseph Engn Coll,India,"Salman A, Alqahtani",1,2669,first,Jagadeesha
Salman A,Alqahtani,"Salman A, Alqahtani",Res Chair Pervas & Mobile Comp,King Saud Univ,Arabia,"Salman A, Alqahtani",1,2669,"last, leader",Salman
Syed Mahfuz,Al Hasan,"Syed Mahfuz, Al Hasan",Fac Med,Kagawa Univ,Japan,"Syed Mahfuz, Al Hasan",0,2672,"first, leader",Syed
Kanae,Kanda,"Kanae, Kanda",Fac Med,Kagawa Univ,Japan,"Syed Mahfuz, Al Hasan",0,2672,other,Kanae
Nlandu Roger,Ngatu,"Nlandu Roger, Ngatu",Fac Med,Kagawa Univ,Japan,"Syed Mahfuz, Al Hasan",0,2672,other,Nlandu
Tomohiro,Hirao,"Tomohiro, Hirao",Fac Med,Kagawa Univ,Japan,"Syed Mahfuz, Al Hasan",0,2672,other,Tomohiro
Jennifer,Saulam,"Jennifer, Saulam",Food Proc & Nutr,Karnataka State Akkamahadevi Womens Univ,India,"Syed Mahfuz, Al Hasan",0,2672,last,Jennifer
Archana,Madhav,"Archana, Madhav",Med,Univ Cambridge,England,"Ankur, Mutreja",0,2673,first,Archana
Ankur,Mutreja,"Ankur, Mutreja",Med,Univ Cambridge,England,"Ankur, Mutreja",0,2673,leader,Ankur
Tanshi,Mehrotra,"Tanshi, Mehrotra",Translat Hlth Sci & Technol Inst,Delhi NCR,India,"Ankur, Mutreja",0,2673,other,Tanshi
Pallavi,Sinha,"Pallavi, Sinha",Translat Hlth Sci & Technol Inst,Delhi NCR,India,"Ankur, Mutreja",0,2673,other,Pallavi
Ankur,Mutreja,"Ankur, Mutreja",Translat Hlth Sci & Technol Inst,Delhi NCR,India,"Ankur, Mutreja",0,2673,"last, leader",Ankur
Prajwal,Eachempati,"Prajwal, Eachempati",IT Syst,Indian Inst Management Rohtak,India,"Prajwal, Eachempati",1,2674,"first, leader",Prajwal
Praveen Ranjan,Srivastava,"Praveen Ranjan, Srivastava",IT Syst,Indian Inst Management Rohtak,India,"Prajwal, Eachempati",1,2674,other,Praveen
Zuopeng Justin,Zhang,"Zuopeng Justin, Zhang",Coggin Coll Business,Univ North Florida,USA,"Prajwal, Eachempati",1,2674,last,Zuopeng
Rituraj,Upadhyay,"Rituraj, Upadhyay",Radiat Oncol,Univ Texas MD Anderson Canc Ctr,USA,"Abhishek, Shankar",0,2677,first,Rituraj
Abhishek,Shankar,"Abhishek, Shankar",Radiat Oncol,Lady Hardinge Med Coll & SSK Hosp,India,"Abhishek, Shankar",0,2677,"last, leader",Abhishek
Syed Shuibul,Qarnain,"Syed Shuibul, Qarnain",Mech Engn,Kalasalingam Acad Res & Educ,India,"Bathrinath, Sankaranarayanan",1,2682,first,Syed
Muthuvel,Sattanathan,"Muthuvel, Sattanathan",Mech Engn,Kalasalingam Acad Res & Educ,India,"Bathrinath, Sankaranarayanan",1,2682,other,Muthuvel
Bathrinath,Sankaranarayanan,"Bathrinath, Sankaranarayanan",Mech Engn,Kalasalingam Acad Res & Educ,India,"Bathrinath, Sankaranarayanan",1,2682,leader,Bathrinath
Syed Mithun,Ali,"Syed Mithun, Ali",Ind & Prod Engn,Bangladesh Univ Engn & Technol,Bangladesh,"Bathrinath, Sankaranarayanan",1,2682,last,Syed
Yashpal Singh,Malik,"Yashpal Singh, Malik",Div Biol Standardizat,ICAR Indian Vet Res Inst,India,"Yashpal Singh, Malik",0,2685,"first, leader",Yashpal
Shubhankar,Sircar,"Shubhankar, Sircar",Div Biol Standardizat,ICAR Indian Vet Res Inst,India,"Yashpal Singh, Malik",0,2685,other,Shubhankar
Sudipta,Bhat,"Sudipta, Bhat",Div Biol Standardizat,ICAR Indian Vet Res Inst,India,"Yashpal Singh, Malik",0,2685,other,Sudipta
Mohd Ikram,Ansari,"Mohd Ikram, Ansari",Div Biol Standardizat,ICAR Indian Vet Res Inst,India,"Yashpal Singh, Malik",0,2685,other,Mohd
Tripti,Pande,"Tripti, Pande",Div Biol Standardizat,ICAR Indian Vet Res Inst,India,"Yashpal Singh, Malik",0,2685,other,Tripti
Yashpal Singh,Malik,"Yashpal Singh, Malik",Coll Anim Biotechnol,Guru Angad Dev Vet & Anim Sci Univ,India,"Yashpal Singh, Malik",0,2685,leader,Yashpal
Prashant,Kumar,"Prashant, Kumar",Amity Inst Virol & Immunol,Amity Univ,India,"Yashpal Singh, Malik",0,2685,other,Prashant
Basavaraj,Mathapati,"Basavaraj, Mathapati",Polio Virus Grp,ICMR Natl Inst Virol,India,"Yashpal Singh, Malik",0,2685,other,Basavaraj
Ganesh,Balasubramanian,"Ganesh, Balasubramanian",Lab Div,Minist Hlth & Family Welf,India,"Yashpal Singh, Malik",0,2685,other,Ganesh
Rahul,Kaushik,"Rahul, Kaushik",Lab Struct Bioinformat,RIKEN,Japan,"Yashpal Singh, Malik",0,2685,other,Rahul
Senthilkumar,Natesan,"Senthilkumar, Natesan",Gandhinagar,Indian Inst Publ Hlth Gandhinagar,India,"Yashpal Singh, Malik",0,2685,other,Senthilkumar
Sayeh,Ezzikouri,"Sayeh, Ezzikouri",Virol Unit,Inst Pasteur Maroc,Morocco,"Yashpal Singh, Malik",0,2685,other,Sayeh
Mohamed E,El Zowalaty,"Mohamed E, El Zowalaty",Coll Med,Univ Sharjah,Emirates,"Yashpal Singh, Malik",0,2685,other,Mohamed
Mohamed E,El Zowalaty,"Mohamed E, El Zowalaty",Zoonosis Sci Ctr,Uppsala Univ,Sweden,"Yashpal Singh, Malik",0,2685,other,Mohamed
Kuldeep,Dhama,"Kuldeep, Dhama",Div Pathol,ICAR Indian Vet Res Inst,India,"Yashpal Singh, Malik",0,2685,last,Kuldeep
Betsy Ann,Joseph,"Betsy Ann, Joseph",Data Res,Nested Knowledge,USA,"Kevin, Kallmes",1,2686,first,Betsy
Natalie L,Reierson,"Natalie L, Reierson",Data Res,Nested Knowledge,USA,"Kevin, Kallmes",1,2686,other,Natalie
Nick,Mikoff,"Nick, Mikoff",Data Res,Nested Knowledge,USA,"Kevin, Kallmes",1,2686,other,Nick
Shelby,Kamrowski,"Shelby, Kamrowski",Data Res,Nested Knowledge,USA,"Kevin, Kallmes",1,2686,other,Shelby
Megan,Schmidt,"Megan, Schmidt",Data Res,Nested Knowledge,USA,"Kevin, Kallmes",1,2686,other,Megan
Kevin,Kallmes,"Kevin, Kallmes",Data Res,Nested Knowledge,USA,"Kevin, Kallmes",1,2686,leader,Kevin
Mahmoud,Dibas,"Mahmoud, Dibas",Coll Med,Sulaiman Al Rajhi Univ,Arabia,"Kevin, Kallmes",1,2686,other,Mahmoud
Kirk W,Evanson,"Kirk W, Evanson",Med Writing,Super Med Experts,USA,"Kevin, Kallmes",1,2686,other,Kirk
